"","WeekEnding","CumulativeDeaths","Deaths","Gender","Year"
"1",2013-01-07,17291.9512899371,12014.7142857143,"All",2013
"2",2013-01-14,28968.8189080259,11676.8676180888,"All",2013
"3",2013-01-21,40018.525264548,11049.7063565221,"All",2013
"4",2013-01-28,51371.4940279511,11352.9687634031,"All",2013
"5",2013-02-04,62565.0904603822,11193.596432431,"All",2013
"6",2013-02-11,73587.5202238146,11022.4297634325,"All",2013
"7",2013-02-18,84566.9044461085,10979.3842222939,"All",2013
"8",2013-02-25,95322.0019334422,10755.0974873336,"All",2013
"9",2013-03-04,106312.66799505,10990.6660616078,"All",2013
"10",2013-03-11,117538.127835629,11225.4598405791,"All",2013
"11",2013-03-18,128846.998504999,11308.8706693701,"All",2013
"12",2013-03-25,139055.560360118,10208.5618551185,"All",2013
"13",2013-04-01,148699.424777562,9643.86441744474,"All",2013
"14",2013-04-08,160342.953357621,11643.5285800588,"All",2013
"15",2013-04-15,172501.353628688,12158.4002710663,"All",2013
"16",2013-04-22,183724.643789436,11223.2901607489,"All",2013
"17",2013-04-29,194203.319026978,10478.6752375417,"All",2013
"18",2013-05-06,203697.190889823,9493.87186284526,"All",2013
"19",2013-05-13,212792.975722767,9095.78483294317,"All",2013
"20",2013-05-20,222795.556364883,10002.5806421167,"All",2013
"21",2013-05-27,231635.139925572,8839.58356068903,"All",2013
"22",2013-06-03,240396.697343906,8761.55741833415,"All",2013
"23",2013-06-10,249762.493439327,9365.7960954204,"All",2013
"24",2013-06-17,258575.704992081,8813.2115527539,"All",2013
"25",2013-06-24,267354.421286228,8778.7162941471,"All",2013
"26",2013-07-01,276015.656510238,8661.23522401042,"All",2013
"27",2013-07-08,284703.083868154,8687.42735791614,"All",2013
"28",2013-07-15,293326.284985074,8623.20111691975,"All",2013
"29",2013-07-22,302055.86948601,8729.58450093551,"All",2013
"30",2013-07-29,310340.123368263,8284.25388225378,"All",2013
"31",2013-08-05,318548.298848517,8208.17548025341,"All",2013
"32",2013-08-12,326764.829925716,8216.53107719915,"All",2013
"33",2013-08-19,335244.060748911,8479.2308231949,"All",2013
"34",2013-08-26,343368.008711293,8123.94796238258,"All",2013
"35",2013-09-02,351510.595368014,8142.58665672084,"All",2013
"36",2013-09-09,360327.335764171,8816.74039615697,"All",2013
"37",2013-09-16,368648.329796875,8320.99403270381,"All",2013
"38",2013-09-23,377546.30131655,8897.97151967493,"All",2013
"39",2013-09-30,386785.753566662,9239.45225011249,"All",2013
"40",2013-10-07,395839.564883272,9053.81131660979,"All",2013
"41",2013-10-14,404872.424218033,9032.85933476023,"All",2013
"42",2013-10-21,414166.548740224,9294.12452219188,"All",2013
"43",2013-10-28,423310.753998913,9144.20525868819,"All",2013
"44",2013-11-04,432537.286576079,9226.53257716616,"All",2013
"45",2013-11-11,442079.889784236,9542.60320815723,"All",2013
"46",2013-11-18,451672.472071234,9592.58228699805,"All",2013
"47",2013-11-25,461247.111143656,9574.63907242194,"All",2013
"48",2013-12-02,471029.923004288,9782.81186063192,"All",2013
"49",2013-12-09,480869.502961641,9839.57995735353,"All",2013
"50",2013-12-16,491484.304216202,10614.8012545605,"All",2013
"51",2013-12-23,499875.807870344,8391.5036541422,"All",2013
"52",2013-12-31,509741.976085347,9866.16821500257,"All",2013
"53",2014-01-07,522017.270099223,12275.2940138766,"All",2014
"54",2014-01-14,533369.978503183,11352.7084039598,"All",2014
"55",2014-01-21,543996.186150435,10626.2076472522,"All",2014
"56",2014-01-28,554263.553863006,10267.3677125706,"All",2014
"57",2014-02-04,564460.04154623,10196.4876832237,"All",2014
"58",2014-02-11,574604.772663447,10144.7311172171,"All",2014
"59",2014-02-18,584932.182668789,10327.4100053422,"All",2014
"60",2014-02-25,595412.907740115,10480.7250713266,"All",2014
"61",2014-03-04,605438.098907193,10025.1911670775,"All",2014
"62",2014-03-11,615332.50712674,9894.40821954701,"All",2014
"63",2014-03-18,625296.382789929,9963.8756631891,"All",2014
"64",2014-03-25,634948.874249987,9652.49146005779,"All",2014
"65",2014-04-01,644743.385516246,9794.51126625913,"All",2014
"66",2014-04-08,654648.545784155,9905.16026790871,"All",2014
"67",2014-04-15,663130.308898156,8481.7631140009,"All",2014
"68",2014-04-22,671615.973725264,8485.66482710803,"All",2014
"69",2014-04-29,682040.708737233,10424.7350119695,"All",2014
"70",2014-05-06,691424.573250002,9383.86451276927,"All",2014
"71",2014-05-13,700346.549283166,8921.97603316337,"All",2014
"72",2014-05-20,710054.757314128,9708.20803096204,"All",2014
"73",2014-05-27,718404.316504055,8349.5591899273,"All",2014
"74",2014-06-03,727228.615153617,8824.29864956217,"All",2014
"75",2014-06-10,736917.284105966,9688.66895234853,"All",2014
"76",2014-06-17,745998.239676164,9080.95557019836,"All",2014
"77",2014-06-24,754924.118705413,8925.87902924872,"All",2014
"78",2014-07-01,763771.329233963,8847.21052854997,"All",2014
"79",2014-07-08,772489.829664858,8718.5004308956,"All",2014
"80",2014-07-15,781492.083885029,9002.25422017102,"All",2014
"81",2014-07-22,790550.61322068,9058.5293356505,"All",2014
"82",2014-07-29,799481.340783271,8930.72756259143,"All",2014
"83",2014-08-05,808309.268544194,8827.92776092258,"All",2014
"84",2014-08-12,817038.958217795,8729.68967360142,"All",2014
"85",2014-08-19,825953.519575878,8914.56135808304,"All",2014
"86",2014-08-26,834099.846860615,8146.32728473702,"All",2014
"87",2014-09-02,843058.579862126,8958.73300151096,"All",2014
"88",2014-09-09,852684.749142774,9626.16928064753,"All",2014
"89",2014-09-16,861799.790913717,9115.04177094297,"All",2014
"90",2014-09-23,870849.145511396,9049.35459767957,"All",2014
"91",2014-09-30,880038.306340989,9189.16082959226,"All",2014
"92",2014-10-07,889247.183060509,9208.87671952019,"All",2014
"93",2014-10-14,898559.830221641,9312.64716113172,"All",2014
"94",2014-10-21,908138.338618526,9578.50839688582,"All",2014
"95",2014-10-28,917731.156412125,9592.81779359886,"All",2014
"96",2014-11-04,927363.143604692,9631.98719256697,"All",2014
"97",2014-11-11,937367.07674928,10003.9331445879,"All",2014
"98",2014-11-18,947058.733071656,9691.65632237599,"All",2014
"99",2014-11-25,956694.107582171,9635.37451051478,"All",2014
"100",2014-12-02,966914.842430564,10220.7348483929,"All",2014
"101",2014-12-09,977107.155348635,10192.3129180711,"All",2014
"102",2014-12-16,988843.273784226,11736.118435591,"All",2014
"103",2014-12-23,998022.673712712,9179.39992848621,"All",2014
"104",2014-12-31,1009525.89802531,11503.2243125949,"All",2014
"105",2015-01-07,1025224.16374187,15698.265716566,"All",2015
"106",2015-01-14,1040663.10589933,15438.9421574563,"All",2015
"107",2015-01-21,1054791.21441008,14128.1085107515,"All",2015
"108",2015-01-28,1068014.61955073,13223.4051406458,"All",2015
"109",2015-02-04,1080226.12954445,12211.5099937203,"All",2015
"110",2015-02-11,1092105.41329189,11879.2837474465,"All",2015
"111",2015-02-18,1103633.47093229,11528.0576404007,"All",2015
"112",2015-02-25,1115062.35895561,11428.8880233122,"All",2015
"113",2015-03-04,1126580.60053391,11518.241578304,"All",2015
"114",2015-03-11,1137709.25057056,11128.6500366495,"All",2015
"115",2015-03-18,1148307.59543458,10598.344864019,"All",2015
"116",2015-03-25,1158965.53095643,10657.9355218522,"All",2015
"117",2015-04-01,1168335.03001083,9369.49905440304,"All",2015
"118",2015-04-08,1177888.38690111,9553.35689027328,"All",2015
"119",2015-04-15,1189326.81597074,11438.4290696348,"All",2015
"120",2015-04-22,1200264.9206445,10938.1046737535,"All",2015
"121",2015-04-29,1210600.06996439,10335.1493198993,"All",2015
"122",2015-05-06,1219641.82573699,9041.75577259669,"All",2015
"123",2015-05-13,1229457.36761242,9815.54187542829,"All",2015
"124",2015-05-20,1239884.14696202,10426.7793495974,"All",2015
"125",2015-05-27,1248290.90751327,8406.76055125496,"All",2015
"126",2015-06-03,1257913.45330559,9622.54579232167,"All",2015
"127",2015-06-10,1267782.68159671,9869.22829111991,"All",2015
"128",2015-06-17,1277091.61039501,9308.92879830021,"All",2015
"129",2015-06-24,1286313.48323722,9221.87284220988,"All",2015
"130",2015-07-01,1295518.79193306,9205.30869583413,"All",2015
"131",2015-07-08,1304608.45690226,9089.66496920562,"All",2015
"132",2015-07-15,1313447.03935002,8838.58244775212,"All",2015
"133",2015-07-22,1322253.26616415,8806.22681412962,"All",2015
"134",2015-07-29,1330899.94264063,8646.67647648719,"All",2015
"135",2015-08-05,1339656.19067857,8756.24803793943,"All",2015
"136",2015-08-12,1348761.23633604,9105.04565746919,"All",2015
"137",2015-08-19,1357869.40916677,9108.17283072625,"All",2015
"138",2015-08-26,1367071.87626803,9202.46710125823,"All",2015
"139",2015-09-02,1375087.35981361,8015.48354558228,"All",2015
"140",2015-09-09,1383955.68156209,8868.32174848253,"All",2015
"141",2015-09-16,1393146.56991471,9190.88835261553,"All",2015
"142",2015-09-23,1402552.86093652,9406.29102181317,"All",2015
"143",2015-09-30,1411983.2662226,9430.40528607951,"All",2015
"144",2015-10-07,1421683.25201565,9699.98579305271,"All",2015
"145",2015-10-14,1431262.83067106,9579.57865541242,"All",2015
"146",2015-10-21,1440919.55941088,9656.7287398167,"All",2015
"147",2015-10-28,1450540.27570874,9620.716297857,"All",2015
"148",2015-11-04,1460432.19489703,9891.91918828851,"All",2015
"149",2015-11-11,1470416.73479062,9984.53989359573,"All",2015
"150",2015-11-18,1480281.62978888,9864.89499826147,"All",2015
"151",2015-11-25,1490037.88308008,9756.25329120108,"All",2015
"152",2015-12-02,1500296.82331352,10258.9402334359,"All",2015
"153",2015-12-09,1510543.93153755,10247.1082240345,"All",2015
"154",2015-12-16,1521248.27269369,10704.3411561397,"All",2015
"155",2015-12-23,1530706.40917455,9458.13648085273,"All",2015
"156",2015-12-31,1538983.68378032,8277.27460577455,"All",2015
"157",2016-01-07,1551508.81472059,12525.130940268,"All",2016
"158",2016-01-14,1563345.410107,11836.5953864076,"All",2016
"159",2016-01-21,1574737.41074063,11392.0006336358,"All",2016
"160",2016-01-28,1586118.62623076,11381.2154901281,"All",2016
"161",2016-02-04,1597168.46334507,11049.8371143064,"All",2016
"162",2016-02-11,1608367.91397497,11199.4506299056,"All",2016
"163",2016-02-18,1619000.69125067,10632.7772756924,"All",2016
"164",2016-02-25,1629963.94492907,10963.2536784036,"All",2016
"165",2016-03-03,1641268.5261176,11304.5811885356,"All",2016
"166",2016-03-10,1652282.58325357,11014.0571359675,"All",2016
"167",2016-03-17,1663396.753113,11114.1698594303,"All",2016
"168",2016-03-24,1673167.56464427,9770.81153126759,"All",2016
"169",2016-03-31,1683248.33233324,10080.7676889692,"All",2016
"170",2016-04-07,1694735.27803443,11486.9457011938,"All",2016
"171",2016-04-14,1706235.77127247,11500.4932380342,"All",2016
"172",2016-04-21,1717205.27535966,10969.5040871941,"All",2016
"173",2016-04-28,1727784.98151629,10579.7061566298,"All",2016
"174",2016-05-05,1736932.33210287,9147.35058657848,"All",2016
"175",2016-05-12,1747424.86208389,10492.5299810215,"All",2016
"176",2016-05-19,1757476.4236432,10051.561559306,"All",2016
"177",2016-05-26,1767371.54246868,9895.1188254864,"All",2016
"178",2016-06-02,1775340.64846457,7969.10599589115,"All",2016
"179",2016-06-09,1784976.19020363,9635.54173905333,"All",2016
"180",2016-06-16,1794487.06302412,9510.87282049027,"All",2016
"181",2016-06-23,1803827.77052789,9340.70750376768,"All",2016
"182",2016-06-30,1813090.37673023,9262.60620233999,"All",2016
"183",2016-07-07,1822213.93246375,9123.55573351961,"All",2016
"184",2016-07-14,1831576.49399788,9362.56153413514,"All",2016
"185",2016-07-21,1840936.03323569,9359.53923781123,"All",2016
"186",2016-07-28,1850281.53049375,9345.49725806084,"All",2016
"187",2016-08-04,1859476.02263186,9194.4921381087,"All",2016
"188",2016-08-11,1868665.34982428,9189.32719241967,"All",2016
"189",2016-08-18,1877696.60139463,9031.25157034677,"All",2016
"190",2016-08-25,1887110.46617155,9413.86477692216,"All",2016
"191",2016-09-01,1895089.43187835,7978.96570680407,"All",2016
"192",2016-09-08,1904298.08619841,9208.65432005911,"All",2016
"193",2016-09-15,1913519.06297814,9220.97677972331,"All",2016
"194",2016-09-22,1922461.56567913,8942.50270098937,"All",2016
"195",2016-09-29,1931437.86672518,8976.30104605714,"All",2016
"196",2016-10-06,1940668.99949011,9231.13276492851,"All",2016
"197",2016-10-13,1950342.81461466,9673.81512454967,"All",2016
"198",2016-10-20,1960125.27557894,9782.46096427785,"All",2016
"199",2016-10-27,1969827.94604334,9702.67046440253,"All",2016
"200",2016-11-03,1979913.48252175,10085.536478404,"All",2016
"201",2016-11-10,1990345.91395714,10432.4314353927,"All",2016
"202",2016-11-17,2001018.56427361,10672.6503164682,"All",2016
"203",2016-11-24,2011668.89017292,10650.3258993174,"All",2016
"204",2016-12-01,2022044.04704636,10375.1568734345,"All",2016
"205",2016-12-08,2033264.44350753,11220.3964611718,"All",2016
"206",2016-12-15,2043748.23140165,10483.7878941232,"All",2016
"207",2016-12-22,2055416.88161472,11668.6502130642,"All",2016
"208",2016-12-30,2064846,9429.11838528211,"All",2016
"209",2017-01-07,2078773.90562778,13927.9056277836,"All",2017
"210",2017-01-14,2092522.01671994,13748.1110921539,"All",2017
"211",2017-01-21,2106047.48230296,13525.4655830248,"All",2017
"212",2017-01-28,2118834.74211486,12787.2598118987,"All",2017
"213",2017-02-04,2131301.49092856,12466.7488136948,"All",2017
"214",2017-02-11,2143481.73440415,12180.243475595,"All",2017
"215",2017-02-18,2155116.99419536,11635.259791214,"All",2017
"216",2017-02-25,2166874.3004762,11757.3062808323,"All",2017
"217",2017-03-04,2178068.61148002,11194.3110038238,"All",2017
"218",2017-03-11,2189111.03202937,11042.4205493541,"All",2017
"219",2017-03-18,2199751.73270569,10640.7006763117,"All",2017
"220",2017-03-25,2210014.90595254,10263.1732468563,"All",2017
"221",2017-04-01,2220063.29654537,10048.3905928233,"All",2017
"222",2017-04-08,2229821.41807007,9758.12152470741,"All",2017
"223",2017-04-15,2238287.50056209,8466.08249202091,"All",2017
"224",2017-04-22,2248245.37851537,9957.87795327324,"All",2017
"225",2017-04-29,2258957.31190705,10711.9333916791,"All",2017
"226",2017-05-06,2268072.02983312,9114.71792607382,"All",2017
"227",2017-05-13,2278862.65913948,10790.6293063583,"All",2017
"228",2017-05-20,2289115.8525594,10253.1934199207,"All",2017
"229",2017-05-27,2298922.49038969,9806.63783028536,"All",2017
"230",2017-06-03,2307308.48908886,8385.9986991724,"All",2017
"231",2017-06-10,2317152.29086421,9843.80177535722,"All",2017
"232",2017-06-17,2326492.69730851,9340.40644429671,"All",2017
"233",2017-06-24,2336125.51173847,9632.81442996301,"All",2017
"234",2017-07-01,2345417.10704954,9291.59531106986,"All",2017
"235",2017-07-08,2354701.39242486,9284.28537531942,"All",2017
"236",2017-07-15,2364062.28826558,9360.89584071469,"All",2017
"237",2017-07-22,2373128.30290932,9066.01464374596,"All",2017
"238",2017-07-29,2382004.34557817,8876.04266884923,"All",2017
"239",2017-08-05,2390959.46638148,8955.12080330634,"All",2017
"240",2017-08-12,2400016.49151981,9057.02513833251,"All",2017
"241",2017-08-19,2409387.74246638,9371.25094657112,"All",2017
"242",2017-08-26,2418594.92636976,9207.18390337192,"All",2017
"243",2017-09-02,2426808.8727543,8213.94638454774,"All",2017
"244",2017-09-09,2436416.62926026,9607.75650595827,"All",2017
"245",2017-09-16,2445841.19329503,9424.56403476791,"All",2017
"246",2017-09-23,2455405.42846341,9564.23516838159,"All",2017
"247",2017-09-30,2465107.81879885,9702.39033543738,"All",2017
"248",2017-10-07,2474902.95814877,9795.13934992626,"All",2017
"249",2017-10-14,2484872.63140489,9969.67325611087,"All",2017
"250",2017-10-21,2494870.97104218,9998.33963729255,"All",2017
"251",2017-10-28,2504604.02961591,9733.05857372843,"All",2017
"252",2017-11-04,2514655.96588778,10051.9362718761,"All",2017
"253",2017-11-11,2525001.86485046,10345.8989626737,"All",2017
"254",2017-11-18,2535310.01494363,10308.1500931727,"All",2017
"255",2017-11-25,2545939.43689106,10629.4219474341,"All",2017
"256",2017-12-02,2556499.24915393,10559.8122628625,"All",2017
"257",2017-12-09,2567272.72101218,10773.4718582588,"All",2017
"258",2017-12-16,2578802.79391104,11530.072898855,"All",2017
"259",2017-12-23,2590853.87010751,12051.076196467,"All",2017
"260",2017-12-31,2601047.22883982,10193.358732312,"All",2017
"261",2018-01-07,2614959.11838904,13911.889549226,"All",2018
"262",2018-01-14,2629909.81072354,14950.6923344936,"All",2018
"263",2018-01-21,2644007.65037861,14097.8396550724,"All",2018
"264",2018-01-28,2657816.01633345,13808.3659548373,"All",2018
"265",2018-02-04,2670857.26387944,13041.2475459874,"All",2018
"266",2018-02-11,2683201.219694,12343.9558145655,"All",2018
"267",2018-02-18,2695527.83110549,12326.6114114942,"All",2018
"268",2018-02-25,2707200.37133591,11672.54023042,"All",2018
"269",2018-03-04,2718476.13544589,11275.7641099738,"All",2018
"270",2018-03-11,2731693.76034992,13217.6249040291,"All",2018
"271",2018-03-18,2744298.5345247,12604.7741747848,"All",2018
"272",2018-03-25,2755621.51554544,11322.9810207393,"All",2018
"273",2018-04-01,2765488.35373085,9866.83818540676,"All",2018
"274",2018-04-08,2776851.07827752,11362.7245466714,"All",2018
"275",2018-04-15,2789058.81712409,12207.7388465661,"All",2018
"276",2018-04-22,2799884.83689961,10826.0197755196,"All",2018
"277",2018-04-29,2810215.51166233,10330.6747627254,"All",2018
"278",2018-05-06,2819886.83948314,9671.32782080956,"All",2018
"279",2018-05-13,2828737.29658587,8850.45710272528,"All",2018
"280",2018-05-20,2839071.60974191,10334.3131560446,"All",2018
"281",2018-05-27,2848104.3548255,9032.74508359144,"All",2018
"282",2018-06-03,2856620.67066454,8516.31583903497,"All",2018
"283",2018-06-10,2866639.01790994,10018.3472453998,"All",2018
"284",2018-06-17,2875842.59005723,9203.57214729721,"All",2018
"285",2018-06-24,2885109.31865413,9266.72859689826,"All",2018
"286",2018-07-01,2894317.17322711,9207.8545729802,"All",2018
"287",2018-07-08,2903602.4257552,9285.2525280905,"All",2018
"288",2018-07-15,2912852.86427686,9250.43852165435,"All",2018
"289",2018-07-22,2921970.23375544,9117.36947858706,"All",2018
"290",2018-07-29,2931102.05492877,9131.82117332658,"All",2018
"291",2018-08-05,2940343.09171898,9241.0367902061,"All",2018
"292",2018-08-12,2949519.18169386,9176.08997488767,"All",2018
"293",2018-08-19,2958428.56926067,8909.38756680302,"All",2018
"294",2018-08-26,2967051.37508271,8622.80582204042,"All",2018
"295",2018-09-02,2975214.02661841,8162.65153570566,"All",2018
"296",2018-09-09,2984777.82456609,9563.79794767266,"All",2018
"297",2018-09-16,2993934.7684117,9156.94384561619,"All",2018
"298",2018-09-23,3003212.46038769,9277.69197598472,"All",2018
"299",2018-09-30,3012422.85067895,9210.39029126056,"All",2018
"300",2018-10-07,3021989.04360206,9566.19292311277,"All",2018
"301",2018-10-14,3031708.3393443,9719.29574223654,"All",2018
"302",2018-10-21,3041541.57861259,9833.23926829034,"All",2018
"303",2018-10-28,3051056.78935404,9515.2107414538,"All",2018
"304",2018-11-04,3060738.23190128,9681.4425472361,"All",2018
"305",2018-11-11,3070977.65330324,10239.4214019631,"All",2018
"306",2018-11-18,3081098.67092075,10121.0176175069,"All",2018
"307",2018-11-25,3091034.57263476,9935.90171401482,"All",2018
"308",2018-12-02,3101160.08810289,10125.5154681248,"All",2018
"309",2018-12-09,3111420.631805,10260.5437021148,"All",2018
"310",2018-12-16,3122436.14561005,11015.5138050485,"All",2018
"311",2018-12-23,3132388.10936996,9951.96375990706,"All",2018
"312",2018-12-31,3141459.64596841,9071.5365984533,"All",2018
"313",2019-01-07,3153695.55478501,12235.9088165993,"All",2019
"314",2019-01-14,3166026.93664082,12331.3818558105,"All",2019
"315",2019-01-21,3177794.64034267,11767.70370185,"All",2019
"316",2019-01-28,3189335.8110264,11541.1706837281,"All",2019
"317",2019-02-04,3200707.45957506,11371.6485486608,"All",2019
"318",2019-02-11,3212529.84921564,11822.3896405795,"All",2019
"319",2019-02-18,3224158.67417463,11628.8249589913,"All",2019
"320",2019-02-25,3235297.27624327,11138.6020686445,"All",2019
"321",2019-03-04,3246298.75146452,11001.4752212414,"All",2019
"322",2019-03-11,3257047.849094,10749.0976294805,"All",2019
"323",2019-03-18,3267565.38860265,10517.5395086496,"All",2019
"324",2019-03-25,3277725.69562078,10160.3070181371,"All",2019
"325",2019-04-01,3287596.67731072,9870.98168994021,"All",2019
"326",2019-04-08,3297961.19571941,10364.5184086906,"All",2019
"327",2019-04-15,3307682.24243553,9721.04671611357,"All",2019
"328",2019-04-22,3316838.14940728,9155.90697175264,"All",2019
"329",2019-04-29,3327740.4602269,10902.3108196175,"All",2019
"330",2019-05-06,3338042.81434985,10302.3541229544,"All",2019
"331",2019-05-13,3347288.8275632,9246.01321334578,"All",2019
"332",2019-05-20,3357995.61300669,10706.7854434885,"All",2019
"333",2019-05-27,3367200.20729052,9204.59428383643,"All",2019
"334",2019-06-03,3376101.89019274,8901.68290221551,"All",2019
"335",2019-06-10,3386210.59637001,10108.7061772733,"All",2019
"336",2019-06-17,3395502.21120768,9291.61483767116,"All",2019
"337",2019-06-24,3405065.72789547,9563.51668778434,"All",2019
"338",2019-07-01,3414372.27954281,9306.55164734321,"All",2019
"339",2019-07-08,3423444.87113446,9072.59159164783,"All",2019
"340",2019-07-15,3432609.41667737,9164.54554291675,"All",2019
"341",2019-07-22,3441668.08023184,9058.66355447005,"All",2019
"342",2019-07-29,3450865.60641857,9197.52618672512,"All",2019
"343",2019-08-05,3460097.1471551,9231.54073652904,"All",2019
"344",2019-08-12,3469168.2918415,9071.14468639996,"All",2019
"345",2019-08-19,3478326.48139727,9158.18955577211,"All",2019
"346",2019-08-26,3486861.54350236,8535.06210508989,"All",2019
"347",2019-09-02,3495645.12010349,8783.57660112809,"All",2019
"348",2019-09-09,3505446.76325569,9801.64315220434,"All",2019
"349",2019-09-16,3514862.12133438,9415.35807868512,"All",2019
"350",2019-09-23,3524321.47735431,9459.35601993557,"All",2019
"351",2019-09-30,3533950.82056032,9629.34320600377,"All",2019
"352",2019-10-07,3543830.98384465,9880.16328433016,"All",2019
"353",2019-10-14,3553902.97292406,10071.9890794163,"All",2019
"354",2019-10-21,3564020.07198096,10117.0990568968,"All",2019
"355",2019-10-28,3574031.09192177,10011.0199408103,"All",2019
"356",2019-11-04,3584446.19881592,10415.1068941476,"All",2019
"357",2019-11-11,3595156.43642971,10710.2376137949,"All",2019
"358",2019-11-18,3605875.26246231,10718.8260325966,"All",2019
"359",2019-11-25,3616826.07057236,10950.8081100453,"All",2019
"360",2019-12-02,3627745.17244943,10919.1018770761,"All",2019
"361",2019-12-09,3638500.5982305,10755.4257810679,"All",2019
"362",2019-12-16,3650537.08185889,12036.4836283904,"All",2019
"363",2019-12-23,3660325.82943598,9788.74757709075,"All",2019
"364",2019-12-31,3670955.04568331,10629.2162473327,"All",2019
"365",2020-01-07,3684881.75695129,13926.7112679714,"All",2020
"366",2020-01-14,3698453.51251738,13571.7555660922,"All",2020
"367",2020-01-21,3710687.67402877,12234.1615113909,"All",2020
"368",2020-01-28,3722392.14122178,11704.4671930093,"All",2020
"369",2020-02-04,3733638.32085089,11246.1796291084,"All",2020
"370",2020-02-11,3744553.74738634,10915.426535455,"All",2020
"371",2020-02-18,3755452.45053669,10898.7031503529,"All",2020
"372",2020-02-25,3766262.82072927,10810.3701925795,"All",2020
"373",2020-03-03,3777108.46771239,10845.6469831197,"All",2020
"374",2020-03-10,3788098.94982057,10990.4821081785,"All",2020
"375",2020-03-17,3798997.13825313,10898.1884325631,"All",2020
"376",2020-03-24,3809368.74789575,10371.6096426179,"All",2020
"377",2020-03-31,3823509.4736624,14140.7257666448,"All",2020
"378",2020-04-07,3841199.55570539,17690.0820429903,"All",2020
"379",2020-04-14,3861992.88952188,20793.3338164962,"All",2020
"380",2020-04-21,3884726.71419542,22733.8246735325,"All",2020
"381",2020-04-28,3904872.10792386,20145.3937284406,"All",2020
"382",2020-05-05,3919149.48967767,14277.3817538116,"All",2020
"383",2020-05-12,3932701.9800127,13552.4903350305,"All",2020
"384",2020-05-19,3946509.62817241,13807.6481597112,"All",2020
"385",2020-05-26,3956966.16910524,10456.5409328304,"All",2020
"386",2020-06-02,3967223.15313257,10256.984027334,"All",2020
"387",2020-06-09,3977678.68483676,10455.5317041893,"All",2020
"388",2020-06-16,3987230.97924049,9552.29440372344,"All",2020
