year,age,mid_year_population,num_week
2020,15 to 44,717064.7857907412,24
2020,15 to 44,716984.3251596224,25
2020,15 to 44,716905,26
2020,15 to 44,716826.8794063537,27
2020,15 to 44,716750.0175309883,28
2020,15 to 44,716674.4647906654,29
2020,15 to 44,716600.2716021467,30
2020,15 to 44,716527.4883821933,31
2020,15 to 44,716456.165547567,32
2020,15 to 44,716386.353515029,33
2020,15 to 44,716318.102701341,34
2020,15 to 44,716251.4635232646,35
2020,15 to 44,716186.486397561,36
2020,15 to 44,716123.2217409919,37
2020,15 to 44,716061.7199703188,38
2020,15 to 44,716002.0315023031,39
2020,15 to 44,715944.2067537063,40
2020,15 to 44,715888.2961412899,41
2020,15 to 44,715834.3500818154,42
2020,15 to 44,715782.4189920444,43
2020,15 to 44,715732.5532887381,44
2020,15 to 44,715684.8033886584,45
2020,15 to 44,715639.2197085664,46
2020,15 to 44,715595.852665224,47
2020,15 to 44,715554.7526753923,48
2020,15 to 44,715515.9701558329,49
2020,15 to 44,715479.5555233075,50
2020,15 to 44,715445.5591945774,51
2020,15 to 44,715414.0315864041,52
2020,45 to 64,493441.0121917448,1
2020,45 to 64,493483.94550233183,2
2020,45 to 64,493526.3862987124,3
2020,45 to 64,493568.327367541,4
2020,45 to 64,493609.76149547216,5
2020,45 to 64,493650.68146916066,6
2020,45 to 64,493691.0800752609,7
2020,45 to 64,493730.95010042755,8
2020,45 to 64,493770.2843313152,9
2020,45 to 64,493809.07555457833,10
2020,45 to 64,493847.31655687164,11
2020,45 to 64,493885.0001248496,12
2020,45 to 64,493922.1190451669,13
2020,45 to 64,493958.66610447806,14
2020,45 to 64,493994.6340894376,15
2020,45 to 64,494030.01578670024,16
2020,45 to 64,494064.8039829204,17
2020,45 to 64,494098.9914647528,18
2020,45 to 64,494132.57101885194,19
2020,45 to 64,494165.5354318725,20
2020,45 to 64,494197.87749046885,21
2020,45 to 64,494229.58998129575,22
2020,45 to 64,494260.66569100774,23
2020,45 to 64,494291.0974062594,24
2020,45 to 64,494320.8779137053,25
2020,45 to 64,494350,26
2020,45 to 64,494378.45812933904,27
2020,45 to 64,494406.2534760818,28
2020,45 to 64,494433.38889212866,29
2020,45 to 64,494459.86722937983,30
2020,45 to 64,494485.69133973564,31
2020,45 to 64,494510.86407509644,32
2020,45 to 64,494535.3882873626,33
2020,45 to 64,494559.26682843437,34
2020,45 to 64,494582.5025502121,35
2020,45 to 64,494605.09830459603,36
2020,45 to 64,494627.0569434866,37
2020,45 to 64,494648.381318784,38
2020,45 to 64,494669.0742823887,39
2020,45 to 64,494689.13868620095,40
2020,45 to 64,494708.577382121,41
2020,45 to 64,494727.3932220493,42
2020,45 to 64,494745.58905788604,43
2020,45 to 64,494763.1677415316,44
2020,45 to 64,494780.13212488627,45
2020,45 to 64,494796.48505985044,46
2020,45 to 64,494812.2293983244,47
2020,45 to 64,494827.36799220834,48
2020,45 to 64,494841.90369340277,49
2020,45 to 64,494855.8393538079,50
2020,45 to 64,494869.1778253241,51
2020,45 to 64,494881.92195985164,52
2020,65 to 74,173684.86177343724,1
2020,65 to 74,173717.13253136456,2
2020,65 to 74,173749.63561801164,3
2020,65 to 74,173782.3826293187,4
2020,65 to 74,173815.38516122592,5
2020,65 to 74,173848.6548096735,6
2020,65 to 74,173882.2031706016,7
2020,65 to 74,173916.04183995049,8
2020,65 to 74,173950.18241366028,9
2020,65 to 74,173984.63648767123,10
2020,65 to 74,174019.4156579235,11
2020,65 to 74,174054.53152035733,12
2020,65 to 74,174089.99567091285,13
2020,65 to 74,174125.81970553027,14
2020,65 to 74,174162.01522014983,15
2020,65 to 74,174198.5938107117,16
2020,65 to 74,174235.56707315604,17
2020,65 to 74,174272.9466034231,18
2020,65 to 74,174310.74399745304,19
2020,65 to 74,174348.97085118608,20
2020,65 to 74,174387.63876056237,21
2020,65 to 74,174426.75932152217,22
2020,65 to 74,174466.34413000563,23
2020,65 to 74,174506.40478195297,24
2020,65 to 74,174546.95287330434,25
2020,65 to 74,174588,26
2020,65 to 74,174629.55764598795,27
2020,65 to 74,174671.6368472476,28
2020,65 to 74,174714.2485277662,29
2020,65 to 74,174757.40361153104,30
2020,65 to 74,174801.11302252935,31
2020,65 to 74,174845.38768474836,32
2020,65 to 74,174890.23852217538,33
2020,65 to 74,174935.67645879765,34
2020,65 to 74,174981.7124186024,35
2020,65 to 74,175028.3573255769,36
2020,65 to 74,175075.6221037084,37
2020,65 to 74,175123.51767698416,38
2020,65 to 74,175172.05496939144,39
2020,65 to 74,175221.2449049175,40
2020,65 to 74,175271.09840754958,41
2020,65 to 74,175321.62640127493,42
2020,65 to 74,175372.83981008083,43
2020,65 to 74,175424.74955795452,44
2020,65 to 74,175477.36656888327,45
2020,65 to 74,175530.70176685433,46
2020,65 to 74,175584.76607585492,47
2020,65 to 74,175639.57041987233,48
2020,65 to 74,175695.12572289383,49
2020,65 to 74,175751.44290890664,50
2020,65 to 74,175808.53290189803,51
2020,65 to 74,175866.40662585525,52
2020,75 to 84,107228.63539183454,1
2020,75 to 84,107284.90018546334,2
2020,75 to 84,107340.87226422816,3
2020,75 to 84,107396.56143648842,4
2020,75 to 84,107451.97751060352,5
2020,75 to 84,107507.13029493288,6
2020,75 to 84,107562.02959783589,7
2020,75 to 84,107616.68522767197,8
2020,75 to 84,107671.10699280052,9
2020,75 to 84,107725.30470158094,10
2020,75 to 84,107779.28816237266,11
2020,75 to 84,107833.06718353507,12
2020,75 to 84,107886.65157342757,13
2020,75 to 84,107940.0511404096,14
2020,75 to 84,107993.27569284054,15
2020,75 to 84,108046.3350390798,16
2020,75 to 84,108099.2389874868,17
2020,75 to 84,108151.99734642095,18
2020,75 to 84,108204.61992424162,19
2020,75 to 84,108257.11652930826,20
2020,75 to 84,108309.49696998028,21
2020,75 to 84,108361.77105461704,22
2020,75 to 84,108413.948591578,23
2020,75 to 84,108466.03938922254,24
2020,75 to 84,108518.05325591007,25
2020,75 to 84,108570,26
2020,75 to 84,108621.88871849606,27
2020,75 to 84,108673.72566297922,28
2020,75 to 84,108725.51637367482,29
2020,75 to 84,108777.26639080814,30
2020,75 to 84,108828.98125460451,31
2020,75 to 84,108880.66650528922,32
2020,75 to 84,108932.32768308757,33
2020,75 to 84,108983.9703282249,34
2020,75 to 84,109035.59998092648,35
2020,75 to 84,109087.22218141763,36
2020,75 to 84,109138.84246992366,37
2020,75 to 84,109190.4663866699,38
2020,75 to 84,109242.09947188162,39
2020,75 to 84,109293.74726578414,40
2020,75 to 84,109345.41530860277,41
2020,75 to 84,109397.10914056282,42
2020,75 to 84,109448.8343018896,43
2020,75 to 84,109500.59633280839,44
2020,75 to 84,109552.40077354453,45
2020,75 to 84,109604.25316432332,46
2020,75 to 84,109656.15904537006,47
2020,75 to 84,109708.12395691007,48
2020,75 to 84,109760.15343916864,49
2020,75 to 84,109812.25303237108,50
2020,75 to 84,109864.4282767427,51
2020,75 to 84,109916.68471250882,52
2020,85+,38937.394861615314,1
2020,85+,38950.42154623015,2
2020,85+,38963.368512931345,3
2020,85+,38976.24439363069,4
2020,85+,38989.05782023997,5
2020,85+,39001.81742467097,6
2020,85+,39014.53183883547,7
2020,85+,39027.20969464526,8
2020,85+,39039.85962401212,9
2020,85+,39052.490258847836,10
2020,85+,39065.110231064195,11
2020,85+,39077.72817257298,12
2020,85+,39090.352715285975,13
2020,85+,39102.992491114965,14
2020,85+,39115.65613197173,15
2020,85+,39128.35226976806,16
2020,85+,39141.08953641575,17
2020,85+,39153.87656382656,18
2020,85+,39166.72198391229,19
2020,85+,39179.63442858472,20
2020,85+,39192.622529755645,21
2020,85+,39205.694919336835,22
2020,85+,39218.86022924008,23
2020,85+,39232.127091377166,24
2020,85+,39245.50413765988,25
2020,85+,39259,26
2020,85+,39272.622473804215,27
2020,85+,39286.37600845883,28
2020,85+,39300.26421684504,29
2020,85+,39314.29071184405,30
2020,85+,39328.45910633706,31
2020,85+,39342.773013205275,32
2020,85+,39357.23604532989,33
2020,85+,39371.85181559211,34
2020,85+,39386.62393687314,35
2020,85+,39401.556022054174,36
2020,85+,39416.65168401642,37
2020,85+,39431.91453564108,38
2020,85+,39447.34818980935,39
2020,85+,39462.95625940244,40
2020,85+,39478.74235730154,41
2020,85+,39494.71009638786,42
2020,85+,39510.86308954261,43
2020,85+,39527.20494964697,44
2020,85+,39543.73928958216,45
2020,85+,39560.469722229376,46
2020,85+,39577.39986046981,47
2020,85+,39594.53331718468,48
2020,85+,39611.87370525518,49
2020,85+,39629.42463756251,50
2020,85+,39647.18972698787,51
2020,85+,39665.17258641247,52
2021,0 to 14,365352.1466574464,1
2021,0 to 14,365314.78563947964,2
2021,0 to 14,365278.2059710129,3
2021,0 to 14,365242.427423325,4
2021,0 to 14,365207.4697676952,5
2021,0 to 14,365173.3527754023,6
2021,0 to 14,365140.0962177254,7
2021,0 to 14,365107.71986594365,8
2021,0 to 14,365076.24349133583,9
2021,0 to 14,365045.68686518114,10
2021,0 to 14,365016.06975875853,11
2021,0 to 14,364987.41194334696,12
2021,0 to 14,364959.73319022555,13
2021,0 to 14,364933.05327067326,14
2021,0 to 14,364907.3919559691,15
2021,0 to 14,364882.76901739213,16
2021,0 to 14,364859.2042262213,17
2021,0 to 14,364836.7173537357,18
2021,0 to 14,364815.3281712143,19
2021,0 to 14,364795.0564499362,20
2021,0 to 14,364775.9219611802,21
2021,0 to 14,364757.9444762256,22
2021,0 to 14,364741.1437663512,23
2021,0 to 14,364725.5396028362,24
2021,0 to 14,364711.15175695944,25
2021,0 to 14,364698,26
2021,0 to 14,364686.1041032369,27
2021,0 to 14,364675.4838379492,28
2021,0 to 14,364666.1589754159,29
2021,0 to 14,364658.14928691596,30
2021,0 to 14,364651.47454372846,31
2021,0 to 14,364646.1545171324,32
2021,0 to 14,364642.2089784068,33
2021,0 to 14,364639.6576988306,34
2021,0 to 14,364638.52044968295,35
2021,0 to 14,364638.8170022428,36
2021,0 to 14,364640.56712778914,37
2021,0 to 14,364643.790597601,38
2021,0 to 14,364648.50718295743,39
2021,0 to 14,364654.73665513744,40
2021,0 to 14,364662.49878542,41
2021,0 to 14,364671.8133450842,42
2021,0 to 14,364682.70010540896,43
2021,0 to 14,364695.17883767345,44
2021,0 to 14,364709.2693131565,45
2021,0 to 14,364724.99130313727,46
2021,0 to 14,364742.3645788947,47
2021,0 to 14,364761.40891170787,48
2021,0 to 14,364782.1440728557,49
2021,0 to 14,364804.5898336173,50
2021,0 to 14,364828.7659652717,51
2021,0 to 14,364854.6922390978,52
2021,15 to 44,715385.0231155491,1
2021,15 to 44,715358.5841987741,2
2021,15 to 44,715334.7652528402,3
2021,15 to 44,715313.6166945093,4
2021,15 to 44,715295.1889405425,5
2021,15 to 44,715279.5324077017,6
2021,15 to 44,715266.6975127481,7
2021,15 to 44,715256.7346724432,8
2021,15 to 44,715249.6943035487,9
2021,15 to 44,715245.6268228259,10
2021,15 to 44,715244.5826470364,11
2021,15 to 44,715246.6121929416,12
2021,15 to 44,715251.7658773031,13
2021,15 to 44,715260.0941168823,14
2021,15 to 44,715271.6473284408,15
2021,15 to 44,715286.4759287399,16
2021,15 to 44,715304.6303345413,17
2021,15 to 44,715326.1609626064,18
2021,15 to 44,715351.1182296968,19
2021,15 to 44,715379.5525525737,20
2021,15 to 44,715411.5143479989,21
2021,15 to 44,715447.0540327338,22
2021,15 to 44,715486.2220235398,23
2021,15 to 44,715529.0687371786,24
2021,15 to 44,715575.6445904115,25
2021,15 to 44,715626,26
2021,15 to 44,715680.1853827056,27
2021,15 to 44,715738.25115529,28
2021,15 to 44,715800.2477345144,29
2021,15 to 44,715866.2255371405,30
2021,15 to 44,715936.2349799298,31
2021,15 to 44,716010.3264796436,32
2021,15 to 44,716088.5504530435,33
2021,15 to 44,716170.957316891,34
2021,15 to 44,716257.5974879477,35
2021,15 to 44,716348.5213829748,36
2021,15 to 44,716443.7794187341,37
2021,15 to 44,716543.422011987,38
2021,15 to 44,716647.4995794948,39
2021,15 to 44,716756.0625380194,40
2021,15 to 44,716869.1613043218,41
2021,15 to 44,716986.8462951639,42
2021,15 to 44,717109.167927307,43
2021,15 to 44,717236.1766175126,44
2021,15 to 44,717367.9227825422,45
2021,15 to 44,717504.4568391574,46
2021,15 to 44,717645.8292041195,47
2021,15 to 44,717792.0902941902,48
2021,15 to 44,717943.2905261308,49
2021,15 to 44,718099.480316703,50
2021,15 to 44,718260.7100826681,51
2021,15 to 44,718427.0302407877,52
2021,45 to 64,494894.07460929087,1
2021,45 to 64,494905.6386255421,2
2021,45 to 64,494916.61686050566,3
2021,45 to 64,494927.0121660818,4
2021,45 to 64,494936.827394171,5
2021,45 to 64,494946.0653966734,6
2021,45 to 64,494954.7290254894,7
2021,45 to 64,494962.8211325193,8
2021,45 to 64,494970.34456966346,9
2021,45 to 64,494977.3021888222,10
2021,45 to 64,494983.6968418957,11
2021,45 to 64,494989.53138078447,12
2021,45 to 64,494994.8086573887,13
2021,45 to 64,494999.53152360884,14
2021,45 to 64,495003.702831345,15
2021,45 to 64,495007.3254324977,16
2021,45 to 64,495010.4021789672,17
2021,45 to 64,495012.93592265376,18
2021,45 to 64,495014.9295154577,19
2021,45 to 64,495016.38580927945,20
2021,45 to 64,495017.3076560192,21
2021,45 to 64,495017.6979075773,22
2021,45 to 64,495017.55941585416,23
2021,45 to 64,495016.89503275004,24
2021,45 to 64,495015.7076101652,25
2021,45 to 64,495014,26
2021,45 to 64,495011.7750541548,27
2021,45 to 64,495009.0356245299,28
2021,45 to 64,495005.7845630255,29
2021,45 to 64,495002.0247215421,30
2021,45 to 64,494997.7589519799,31
2021,45 to 64,494992.99010623933,32
2021,45 to 64,494987.7210362206,33
2021,45 to 64,494981.95459382405,34
2021,45 to 64,494975.69363095,35
2021,45 to 64,494968.9409994988,36
2021,45 to 64,494961.6995513708,37
2021,45 to 64,494953.9721384662,38
2021,45 to 64,494945.76161268546,39
2021,45 to 64,494937.07082592876,40
2021,45 to 64,494927.90263009653,41
2021,45 to 64,494918.259877089,42
2021,45 to 64,494908.1454188066,43
2021,45 to 64,494897.5621071495,44
2021,45 to 64,494886.5127940182,45
2021,45 to 64,494875.0003313128,46
2021,45 to 64,494863.02757093386,47
2021,45 to 64,494850.5973647815,48
2021,45 to 64,494837.7125647561,49
2021,45 to 64,494824.3760227581,50
2021,45 to 64,494810.5905906876,51
2021,45 to 64,494796.35912044503,52
2021,65 to 74,175925.0750047656,1
2021,65 to 74,175984.54896261625,2
2021,65 to 74,176044.8394233945,3
2021,65 to 74,176105.95731108764,4
2021,65 to 74,176167.91354968285,5
2021,65 to 74,176230.71906316746,6
2021,65 to 74,176294.38477552868,7
2021,65 to 74,176358.9216107538,8
2021,65 to 74,176424.34049283003,9
2021,65 to 74,176490.65234574466,10
2021,65 to 74,176557.86809348495,11
2021,65 to 74,176625.9986600381,12
2021,65 to 74,176695.05496939144,13
2021,65 to 74,176765.0479455322,14
2021,65 to 74,176835.9885124476,15
2021,65 to 74,176907.8875941249,16
2021,65 to 74,176980.75611455142,17
2021,65 to 74,177054.60499771434,18
2021,65 to 74,177129.44516760096,19
2021,65 to 74,177205.28754819854,20
2021,65 to 74,177282.1430634943,21
2021,65 to 74,177360.02263747551,22
2021,65 to 74,177438.93719412942,23
2021,65 to 74,177518.8976574433,24
2021,65 to 74,177599.9149514044,25
2021,65 to 74,177682,26
2021,65 to 74,177765.16372721732,27
2021,65 to 74,177849.4170570436,28
2021,65 to 74,177934.77091346614,29
2021,65 to 74,178021.23622047217,30
2021,65 to 74,178108.82390204896,31
2021,65 to 74,178197.54488218375,32
2021,65 to 74,178287.4100848638,33
2021,65 to 74,178378.43043407638,34
2021,65 to 74,178470.61685380872,35
2021,65 to 74,178563.9802680481,36
2021,65 to 74,178658.53160078175,37
2021,65 to 74,178754.28177599693,38
2021,65 to 74,178851.24171768094,39
2021,65 to 74,178949.42234982096,40
2021,65 to 74,179048.8345964043,41
2021,65 to 74,179149.4893814182,42
2021,65 to 74,179251.39762884993,43
2021,65 to 74,179354.57026268673,44
2021,65 to 74,179459.01820691585,45
2021,65 to 74,179564.75238552454,46
2021,65 to 74,179671.78372250005,47
2021,65 to 74,179780.12314182968,48
2021,65 to 74,179889.78156750067,49
2021,65 to 74,180000.76992350025,50
2021,65 to 74,180113.09913381567,51
2021,65 to 74,180226.78012243423,52
2021,75 to 84,109969.02787989473,1
2021,75 to 84,110021.46331912575,2
2021,75 to 84,110073.99657042717,3
2021,75 to 84,110126.63317402432,4
2021,75 to 84,110179.37867014248,5
2021,75 to 84,110232.23859900699,6
2021,75 to 84,110285.21850084313,7
2021,75 to 84,110338.32391587622,8
2021,75 to 84,110391.56038433156,9
2021,75 to 84,110444.93344643446,10
2021,75 to 84,110498.44864241024,11
2021,75 to 84,110552.11151248419,12
2021,75 to 84,110605.92759688162,13
2021,75 to 84,110659.90243582784,14
2021,75 to 84,110714.04156954816,15
2021,75 to 84,110768.35053826788,16
2021,75 to 84,110822.83488221232,17
2021,75 to 84,110877.50014160678,18
2021,75 to 84,110932.35185667656,19
2021,75 to 84,110987.39556764698,20
2021,75 to 84,111042.63681474334,21
2021,75 to 84,111098.08113819094,22
2021,75 to 84,111153.7340782151,23
2021,75 to 84,111209.60117504113,24
2021,75 to 84,111265.68796889433,25
2021,75 to 84,111322,26
2021,75 to 84,111378.54280858346,27
2021,75 to 84,111435.32193487001,28
2021,75 to 84,111492.34291908496,29
2021,75 to 84,111549.61130145361,30
2021,75 to 84,111607.13262220127,31
2021,75 to 84,111664.91242155326,32
2021,75 to 84,111722.95623973488,33
2021,75 to 84,111781.26961697143,34
2021,75 to 84,111839.85809348823,35
2021,75 to 84,111898.72720951057,36
2021,75 to 84,111957.88250526377,37
2021,75 to 84,112017.32952097314,38
2021,75 to 84,112077.07379686397,39
2021,75 to 84,112137.12087316159,40
2021,75 to 84,112197.47629009129,41
2021,75 to 84,112258.14558787839,42
2021,75 to 84,112319.13430674818,43
2021,75 to 84,112380.44798692598,44
2021,75 to 84,112442.0921686371,45
2021,75 to 84,112504.07239210684,46
2021,75 to 84,112566.3941975605,47
2021,75 to 84,112629.06312522342,48
2021,75 to 84,112692.08471532086,49
2021,75 to 84,112755.46450807816,50
2021,75 to 84,112819.20804372062,51
2021,75 to 84,112883.32086247354,52
2021,85+,39683.376828717504,1
2021,85+,39701.80606678417,2
2021,85+,39720.46391349369,3
2021,85+,39739.35398172724,4
2021,85+,39758.47988436603,5
2021,85+,39777.84523429128,6
2021,85+,39797.453644384164,7
2021,85+,39817.3087275259,8
2021,85+,39837.414096597684,9
2021,85+,39857.773364480716,10
2021,85+,39878.39014405621,11
2021,85+,39899.268048205355,12
2021,85+,39920.41068980935,13
2021,85+,39941.82168174941,14
2021,85+,39963.50463690673,15
2021,85+,39985.4631681625,16
2021,85+,40007.70088839794,17
2021,85+,40030.22141049425,18
2021,85+,40053.02834733262,19
2021,85+,40076.125311794254,20
2021,85+,40099.51591676036,21
2021,85+,40123.203775112146,22
2021,85+,40147.192499730794,23
2021,85+,40171.48570349752,24
2021,85+,40196.08699929352,25
2021,85+,40221,26
2021,85+,40246.22831849816,27
2021,85+,40271.775567669196,28
2021,85+,40297.645360394316,29
2021,85+,40323.84130955472,30
2021,85+,40350.367028031615,31
2021,85+,40377.22612870619,32
2021,85+,40404.42222445965,33
2021,85+,40431.95892817321,34
2021,85+,40459.839852728066,35
2021,85+,40488.06861100541,36
2021,85+,40516.648815886445,37
2021,85+,40545.58408025238,38
2021,85+,40574.87801698442,39
2021,85+,40604.53423896375,40
2021,85+,40634.55635907159,41
2021,85+,40664.947990189125,42
2021,85+,40695.712745197576,43
2021,85+,40726.85423697813,44
2021,85+,40758.37607841199,45
2021,85+,40790.28188238036,46
2021,85+,40822.57526176445,47
2021,85+,40855.25982944544,48
2021,85+,40888.33919830455,49
2021,85+,40921.81698122298,50
2021,85+,40955.69679108193,51
2021,85+,40989.9822407626,52
